image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011436.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011187.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005111.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003964.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003253.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000623.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001438.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009702.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002000.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002182.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009390.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007834.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005649.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010122.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014191.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001061.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007562.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008812.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005230.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004383.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001108.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008014.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000243.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001184.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001526.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004710.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007347.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013761.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001545.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000466.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005386.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006300.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010881.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007131.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007299.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007821.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009705.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001239.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001106.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013762.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007545.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012423.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005574.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001341.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004872.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005889.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004463.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005647.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002181.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012871.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003852.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\012127.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013747.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001349.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010592.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011411.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001374.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003532.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010466.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006585.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009552.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004870.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002535.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009355.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005824.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011045.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000125.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009456.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003668.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000107.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003481.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001268.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003602.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010870.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002636.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007613.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008738.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003415.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011427.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007516.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008080.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008208.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005113.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003903.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012470.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007549.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001627.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014257.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010657.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011800.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\000987.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006712.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006227.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001392.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006694.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008921.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005489.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010446.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014507.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009192.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008034.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011683.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004089.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008328.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000204.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002755.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002257.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007032.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000027.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008308.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008653.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007500.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005855.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010551.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010413.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006551.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013789.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004633.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001899.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007920.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014458.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013565.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011676.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001612.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004467.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013609.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011176.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000952.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002715.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007491.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007976.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005895.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001204.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006597.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008657.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014252.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003304.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014464.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008839.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004069.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000189.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000609.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\001988.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004698.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\005027.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002668.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000497.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002996.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012453.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007672.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011380.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001808.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011117.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001160.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008167.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001486.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014064.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010243.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004746.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002412.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005763.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006310.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006485.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009038.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012469.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004603.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002819.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009353.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014357.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007467.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014178.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013522.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012255.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010434.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003377.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010563.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005288.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000014.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000656.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002184.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012874.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008854.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013483.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000218.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011875.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012823.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011321.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000832.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004516.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011169.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014078.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009227.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012244.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005156.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006765.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000227.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005052.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007584.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004001.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001055.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009251.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014164.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002526.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006871.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\006953.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011298.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010503.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011843.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001068.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002709.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008008.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012554.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010647.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010251.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000804.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004009.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001884.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006229.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013132.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003323.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007696.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005391.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012912.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001588.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000146.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012424.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002511.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006435.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010254.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012943.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000641.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000349.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013890.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001777.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012629.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014254.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013794.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005141.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012345.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008088.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001449.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005742.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004433.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014107.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011363.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000957.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000209.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\005030.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004546.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001071.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008987.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000856.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005158.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\005016.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003566.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002745.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006358.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014245.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001017.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000562.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002035.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003924.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006215.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008110.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010933.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007744.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001776.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011699.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009139.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011153.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011223.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010433.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013677.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000112.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012813.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010169.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004328.jpg,Bauhaus architecture
