image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012527.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012528.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012533.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012535.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012536.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012539.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012542.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012546.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012547.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012549.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012551.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012552.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012553.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012554.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012555.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012561.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012563.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012564.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012567.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012568.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012574.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012576.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012579.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012584.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012594.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012602.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012604.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012608.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012612.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012614.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012616.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012618.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012622.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012627.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012628.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012629.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012631.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012633.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012635.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012637.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012638.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012641.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012646.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012647.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012648.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012649.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012650.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012653.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012662.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012665.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012668.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012672.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012673.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012679.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012682.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012683.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012684.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012687.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012690.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012691.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012695.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012698.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012699.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012705.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012711.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012712.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012716.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012721.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012724.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012727.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012731.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012732.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012735.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012738.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012743.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012770.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012781.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012782.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012788.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012789.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012790.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012791.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012793.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012798.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012802.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012808.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012809.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012810.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012811.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012812.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012813.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012814.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012815.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012816.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012817.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012818.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012820.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012822.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012823.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012824.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012825.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012826.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012828.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012829.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012831.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012832.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012833.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012834.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012835.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012836.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012837.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012838.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012839.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012840.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012841.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012842.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012843.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012844.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012847.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012848.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012851.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012853.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012854.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012855.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012859.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012860.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012862.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012863.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012864.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012865.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012866.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012868.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012871.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012872.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012873.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012874.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012875.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012876.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012877.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012882.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012883.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012885.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012886.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012887.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012888.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012891.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012893.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012894.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012907.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012911.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012912.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012913.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012915.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012920.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012923.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012925.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012927.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012929.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012933.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012934.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012935.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012940.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012943.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012947.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012953.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012955.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012972.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012973.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012974.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012975.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012980.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012981.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012985.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012989.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012990.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013000.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013001.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013007.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013008.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013011.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013015.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013016.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013025.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013028.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013029.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013030.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013034.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013037.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013041.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013042.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013044.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013046.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013048.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013052.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013063.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013066.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013068.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013069.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013070.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013071.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013080.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013085.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013087.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013088.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013089.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013090.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013094.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013098.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013102.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013106.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013114.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013119.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013120.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013122.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013124.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013132.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013146.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013147.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013148.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013153.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013159.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013161.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013165.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013168.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013174.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013176.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013181.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013184.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013186.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013187.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013194.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013219.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013220.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013225.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013227.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013228.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013238.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013239.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013250.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013252.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013253.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013254.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013255.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013265.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013266.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013273.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013275.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013276.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013277.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013279.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013281.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013285.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013288.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013293.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013294.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013295.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013310.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013315.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013319.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013337.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013347.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013358.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013361.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013366.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013367.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013375.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013381.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013388.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013395.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013403.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013407.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013408.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013461.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013462.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013463.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013465.jpg,Romanesque architecture
